"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree","compas_decile_score","two_year_recid","compas_guess","compas_correct","mturk_charge","drug_type","aggregated","weapon","drug_interaction"
8672,2,1,26,0,0,1,190,1,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8673,1,0,25,0,0,0,134,0,2,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8674,2,0,32,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8675,1,0,40,0,0,5,246,1,3,0,0,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8676,2,0,35,0,0,0,266,1,3,0,0,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
8679,2,0,27,0,0,2,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8681,2,0,33,0,0,12,379,1,9,1,1,1,"Tampering With Physical Evidence",NA,"Obstruction of Justice",NA,NA
8682,4,0,36,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8683,1,0,30,0,0,2,306,1,2,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8684,2,0,30,0,0,0,306,1,4,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8685,2,0,41,0,0,19,28,1,8,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8686,1,1,21,0,0,1,45,0,7,0,1,0,"Battery",NA,"Battery",FALSE,NA
8688,1,1,29,0,0,0,306,1,7,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8691,1,0,32,0,0,1,265,0,2,0,0,1,"Unlawful Possession of Firearm",NA,"Other",NA,NA
8694,1,0,25,0,0,0,306,1,5,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8695,1,0,50,0,0,0,293,1,1,0,0,1,"Possession of Child Pornography",NA,"Sex Crimes",NA,NA
8696,1,0,35,0,0,4,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8700,2,0,37,1,0,17,267,1,9,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
8701,2,0,43,0,0,4,28,1,1,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
8702,1,0,29,0,0,12,94,0,6,1,1,1,"Criminal Damage of less than $1000",NA,"Criminal Damage",NA,NA
8703,1,1,61,0,0,0,306,1,1,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8705,2,1,22,0,0,4,306,1,9,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8706,1,0,27,0,0,2,28,1,4,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
8707,2,0,31,0,0,0,28,0,10,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8708,2,0,44,0,0,12,377,1,9,0,1,0,"Tampering with a Witness",NA,"Obstruction of Justice",NA,NA
8710,2,1,34,0,0,1,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
8711,6,0,24,0,0,0,80,1,6,0,1,0,"Dealing Stolen Property",NA,"Other",NA,NA
8712,1,1,34,0,0,1,28,1,6,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8715,2,1,20,0,0,0,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
8716,2,0,30,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8717,2,1,43,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8719,1,0,51,0,0,4,172,1,1,1,0,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
8723,3,0,37,0,0,9,112,1,5,0,1,0,"Dealing Cocaine","Cocaine","Drug-Related",NA,"Dealing"
8724,2,0,42,1,0,7,306,1,9,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8726,3,1,29,0,0,1,28,1,4,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8727,1,0,44,0,0,4,211,1,1,0,0,1,"Child Molestation",NA,"Sex Crimes",NA,NA
8728,1,1,24,0,0,0,45,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
8729,1,0,36,0,0,12,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8731,1,0,39,0,0,0,173,1,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
8732,2,0,32,0,0,2,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
8733,2,0,30,0,0,1,19,1,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
8735,2,0,38,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8737,2,1,27,0,0,8,28,1,6,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8739,1,0,24,0,0,2,28,0,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8741,1,1,30,0,0,0,190,1,6,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8742,1,1,43,0,0,0,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
8743,2,0,30,6,0,8,45,0,9,1,1,1,"Battery",NA,"Battery",FALSE,NA
8744,2,0,22,0,0,2,246,1,7,1,1,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8745,1,1,26,0,0,1,31,0,4,0,0,1,"Assault",NA,"Assault",FALSE,NA
8746,1,0,37,0,0,3,306,1,4,0,0,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8747,1,0,25,0,0,5,129,1,9,1,1,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8748,1,0,65,0,0,1,311,1,3,1,0,0,"Possession of Heroin","Heroin","Drug-Related",NA,"Possession"
8749,6,0,52,0,0,0,306,1,5,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8750,3,0,37,0,0,9,28,1,6,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8752,1,0,29,0,0,1,159,1,1,0,0,1,"False Imprisonment",NA,"False Imprisonment",NA,NA
8754,1,0,32,0,0,3,28,1,5,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8755,3,0,36,0,0,0,45,0,1,1,0,0,"Battery",NA,"Battery",FALSE,NA
8756,2,0,21,0,2,8,28,1,9,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
8757,1,0,21,0,0,1,65,1,3,0,0,1,"Burglary",NA,"Burglary",NA,NA
8758,1,0,47,0,0,13,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8759,2,1,36,0,0,4,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8760,2,1,25,0,0,6,129,1,7,1,1,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8761,1,0,32,0,0,4,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
8762,1,0,43,0,0,1,229,1,1,0,0,1,"Child Neglect",NA,"Neglect",NA,NA
8764,2,0,27,0,0,2,347,1,6,0,1,0,"Dealing Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Dealing"
8765,2,0,26,0,0,8,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8768,2,0,21,0,0,1,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8770,4,0,34,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
8771,3,0,46,0,0,1,239,0,1,0,0,1,"Operating a Vehicle without a Valid Drivers License",NA,"Car Verification Violations",NA,NA
8773,2,0,40,2,0,23,283,0,6,1,1,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8774,1,0,38,0,0,3,122,0,3,0,0,1,"Disorderly Conduct",NA,"Other",NA,NA
8775,2,0,41,0,0,7,28,1,9,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8776,1,0,25,0,0,7,55,1,10,1,1,1,"Burglary",NA,"Burglary",NA,NA
8777,1,0,21,0,0,1,56,1,4,0,0,1,"Burglary",NA,"Burglary",NA,NA
8778,1,1,74,0,0,0,123,0,1,0,0,1,"Disorderly Intoxication",NA,"Non-DUI, Alcohol-Related",NA,NA
8781,1,0,41,0,0,5,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8783,2,0,57,0,0,11,372,1,7,1,1,1,"Armed Robbery",NA,"Robbery/Theft",FALSE,NA
8785,3,1,27,0,0,0,326,0,3,0,0,1,"Prostitution",NA,"Prostitution",NA,NA
8786,2,0,30,0,1,1,21,0,2,0,0,1,"Assault",NA,"Assault",FALSE,NA
8787,1,1,33,0,0,3,311,1,6,1,1,1,"Possession of Heroin","Heroin","Drug-Related",NA,"Possession"
8789,1,0,24,0,0,2,128,0,2,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8790,4,0,52,0,0,0,190,1,1,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8791,1,1,29,0,0,0,45,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
8792,1,1,42,0,0,0,253,1,2,1,0,0,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
8794,1,1,30,0,0,1,129,1,2,0,0,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8797,2,0,33,0,0,0,418,1,5,0,1,0,"Forgery",NA,"Fraud/Forgery",NA,NA
8798,3,0,38,0,0,1,169,1,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8799,2,0,21,0,0,2,306,1,6,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8800,1,1,41,0,0,9,242,0,4,1,0,0,"Theft",NA,"Robbery/Theft",FALSE,NA
8802,2,1,28,0,0,5,28,0,8,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8803,3,0,28,0,0,3,28,1,8,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8805,2,1,52,0,0,3,157,1,1,0,0,1,"False 911 Call",NA,"Other",NA,NA
8807,3,0,21,0,0,1,306,1,8,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8809,3,1,22,0,0,1,28,1,5,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8812,3,0,32,0,0,3,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8813,2,0,25,0,0,0,85,1,2,1,0,0,"Threatening a Public Servant",NA,"Threatening a Public Servant",NA,NA
8814,2,1,27,0,0,0,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
8816,1,0,35,0,0,0,280,1,2,0,0,1,"Possession of Ecstasy","Ecstasy","Drug-Related",NA,"Possession"
8818,2,0,40,0,0,2,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
8819,6,1,29,0,0,0,10,1,3,0,0,1,"Battery with a Deadly Weapon",NA,"Battery",TRUE,NA
8820,2,0,24,0,0,2,45,0,9,1,1,1,"Battery",NA,"Battery",FALSE,NA
8821,2,0,24,5,1,10,306,1,10,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8823,3,0,36,0,1,26,129,1,10,1,1,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8826,2,0,54,0,0,13,28,1,6,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8827,3,0,26,0,0,5,129,1,3,0,0,1,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8828,1,0,50,0,0,1,169,1,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
8830,2,0,21,0,0,1,190,1,7,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8831,3,0,51,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8832,2,0,24,0,0,2,190,1,5,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8834,2,0,33,0,2,11,28,1,8,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
8835,2,0,29,0,0,3,283,0,1,0,0,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8838,1,1,25,0,0,0,45,0,4,0,0,1,"Battery",NA,"Battery",FALSE,NA
8841,2,0,38,0,0,0,398,1,3,1,0,0,"Trespassing",NA,"Trespassing",NA,NA
8842,1,0,46,0,0,1,28,1,3,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8843,2,0,33,0,0,9,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
8844,3,0,31,0,1,19,248,1,7,1,1,1,"Possession of Ecstasy","Ecstasy","Drug-Related",NA,"Possession"
8845,6,0,21,0,0,0,16,0,4,0,0,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
8846,6,0,60,0,0,1,45,0,1,1,0,0,"Battery",NA,"Battery",FALSE,NA
8847,2,1,39,0,0,3,418,1,5,1,1,1,"Forgery",NA,"Fraud/Forgery",NA,NA
8849,2,0,23,0,0,1,28,1,5,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
8852,2,1,23,0,0,3,45,0,5,1,1,1,"Battery",NA,"Battery",FALSE,NA
8854,2,0,35,0,0,4,28,1,4,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8855,1,0,49,0,0,12,292,1,2,1,0,0,"Burglary",NA,"Burglary",NA,NA
8856,6,0,26,0,0,1,45,0,4,0,0,1,"Battery",NA,"Battery",FALSE,NA
8857,1,0,27,0,0,0,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
8858,2,0,22,0,1,2,129,1,6,0,1,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8859,2,1,29,0,0,0,19,1,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8861,2,0,31,0,0,0,306,0,9,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8863,3,0,31,0,0,5,89,1,6,1,1,1,"Forgery",NA,"Fraud/Forgery",NA,NA
8864,3,1,29,0,0,0,49,1,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
8865,1,1,65,0,0,0,183,1,1,0,0,1,"Fraud",NA,"Fraud/Forgery",NA,NA
8866,3,1,34,0,0,1,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
8867,1,0,24,0,0,6,58,1,10,0,1,0,"Burglary",NA,"Burglary",NA,NA
8869,2,0,46,0,0,0,134,0,2,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8870,6,0,26,0,0,3,15,1,2,0,0,1,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
8871,2,0,20,0,0,0,246,1,4,1,0,0,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8873,2,0,29,0,0,16,186,1,10,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8876,2,0,29,0,0,7,61,1,3,0,0,1,"Burglary",NA,"Burglary",NA,NA
8877,1,1,56,0,0,3,413,1,1,0,0,1,"Unlicensed Telemarketing",NA,"Other",NA,NA
8879,2,0,21,0,0,0,108,1,4,0,0,1,"Dealing Controlled Substances","Controlled Substance","Drug-Related",NA,"Dealing"
8881,2,0,40,0,0,0,306,1,10,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
8882,2,0,22,0,0,2,423,0,9,1,1,1,"Domestic Violence",NA,"Abuse",NA,NA
8884,1,0,39,0,0,0,128,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8885,2,0,22,0,1,1,49,1,8,1,1,1,"Battery",NA,"Battery",FALSE,NA
8887,6,1,27,0,0,5,28,1,6,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
8889,1,0,36,0,0,1,64,1,2,0,0,1,"Burglary",NA,"Burglary",NA,NA
8890,2,0,30,0,0,0,77,1,1,0,0,1,"Computer Pornography",NA,"Sex Crimes",NA,NA
8891,1,0,56,0,0,17,85,1,4,1,0,0,"Threatening a Public Servant",NA,"Threatening a Public Servant",NA,NA
8893,2,0,36,0,0,0,45,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
8894,2,0,38,0,0,5,410,0,7,0,1,0,"Fraud",NA,"Fraud/Forgery",NA,NA
8897,2,0,32,0,0,0,343,1,1,0,0,1,"Robbery with a Weapon",NA,"Robbery/Theft",TRUE,NA
8899,2,1,34,0,0,5,6,1,9,1,1,1,"Battery",NA,"Battery",FALSE,NA
8902,6,0,23,0,0,0,283,0,3,0,0,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8905,1,0,52,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8906,1,0,20,0,1,1,271,1,10,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
8908,2,0,38,0,0,5,45,0,4,0,0,1,"Battery",NA,"Battery",FALSE,NA
8909,1,0,46,0,0,0,127,0,1,0,0,1,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
8910,2,0,27,0,0,0,418,1,4,1,0,0,"Forgery",NA,"Fraud/Forgery",NA,NA
8914,2,0,20,0,0,2,15,1,3,1,0,0,"Assault with a Deadly Weapon",NA,"Assault",TRUE,NA
8916,2,1,51,0,0,1,135,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8918,1,1,29,0,0,1,58,1,2,1,0,0,"Burglary",NA,"Burglary",NA,NA
8920,2,1,35,0,0,7,129,1,2,1,0,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8921,1,0,37,0,0,1,45,0,1,1,0,0,"Battery",NA,"Battery",FALSE,NA
8922,1,0,63,0,0,0,92,1,1,0,0,1,"Criminal Damage of less than $1000",NA,"Criminal Damage",NA,NA
8923,2,0,27,0,0,2,343,1,6,0,1,0,"Robbery with a Weapon",NA,"Robbery/Theft",TRUE,NA
8924,2,0,27,0,0,1,21,1,4,1,0,0,"Assault",NA,"Assault",FALSE,NA
8925,2,0,27,0,0,0,65,1,5,0,1,0,"Burglary",NA,"Burglary",NA,NA
8926,2,0,24,0,0,2,283,0,6,1,1,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
8929,3,0,30,0,0,1,129,1,2,1,0,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
8930,2,0,32,0,1,13,94,0,8,1,1,1,"Criminal Damage of less than $1000",NA,"Criminal Damage",NA,NA
8933,1,0,25,0,0,4,190,1,10,1,1,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8935,2,0,24,2,1,10,374,0,9,0,1,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
8936,2,0,27,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8938,2,1,48,0,0,0,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
8939,2,1,26,0,0,1,45,0,4,0,0,1,"Battery",NA,"Battery",FALSE,NA
8940,6,0,58,0,0,0,190,1,1,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8941,1,0,23,0,0,1,58,1,5,1,1,1,"Burglary",NA,"Burglary",NA,NA
8942,1,0,22,0,1,3,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8943,2,1,51,0,0,4,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8944,2,0,41,0,0,0,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8945,2,0,21,0,0,0,65,1,7,0,1,0,"Burglary",NA,"Burglary",NA,NA
8946,2,0,32,0,0,1,94,0,7,0,1,0,"Criminal Damage of less than $1000",NA,"Criminal Damage",NA,NA
8948,6,0,26,0,0,0,45,0,2,0,0,1,"Battery",NA,"Battery",FALSE,NA
8949,2,1,39,0,0,3,374,0,6,0,1,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
8950,6,1,48,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8954,1,0,46,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
8955,3,0,56,0,0,2,240,0,8,0,1,0,"Driving with a Suspended License",NA,"Car Verification Violations",NA,NA
8957,2,0,22,0,0,1,261,0,7,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
8959,6,0,33,0,1,7,395,1,8,1,1,1,"Trespassing",NA,"Trespassing",NA,NA
8960,2,0,36,0,0,2,28,1,4,1,0,0,"arrest case no charge",NA,"No Charge",NA,NA
8961,5,0,20,0,1,1,28,1,9,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
8962,1,0,32,0,0,0,45,0,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
8964,2,0,38,0,0,17,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
8967,3,0,64,0,0,1,123,0,1,0,0,1,"Disorderly Intoxication",NA,"Non-DUI, Alcohol-Related",NA,NA
8969,2,0,22,0,0,1,58,1,5,1,1,1,"Burglary",NA,"Burglary",NA,NA
8970,1,0,69,0,0,0,128,0,1,1,0,0,"Driving Under the Influence",NA,"DUI",NA,NA
8971,2,0,26,0,0,2,6,1,4,0,0,1,"Battery",NA,"Battery",FALSE,NA
8972,2,1,27,0,0,1,45,0,6,1,1,1,"Battery",NA,"Battery",FALSE,NA
8973,1,1,30,0,0,1,337,0,6,0,1,0,"Resisting an Officer",NA,"Resisting",NA,NA
8974,2,0,22,0,0,2,344,1,8,0,1,0,"Robbery",NA,"Robbery/Theft",FALSE,NA
8976,1,1,43,0,0,0,21,1,1,0,0,1,"Assault",NA,"Assault",FALSE,NA
8980,3,0,24,0,0,0,222,1,1,1,0,0,"Manufacturing Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Manufacturing"
8981,1,0,22,0,0,2,337,0,4,1,0,0,"Resisting an Officer",NA,"Resisting",NA,NA
8983,1,1,55,0,0,0,134,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
8984,3,0,34,0,0,0,239,0,1,0,0,1,"Operating a Vehicle without a Valid Drivers License",NA,"Car Verification Violations",NA,NA
8988,2,0,20,0,0,1,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8989,2,0,22,0,0,1,337,0,7,1,1,1,"Resisting an Officer",NA,"Resisting",NA,NA
8991,2,0,29,0,4,15,170,1,9,1,1,1,"Battery",NA,"Battery",FALSE,NA
8992,1,0,33,0,0,9,175,1,9,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
8995,1,0,55,0,0,7,174,1,8,0,1,0,"Driving Under the Influence",NA,"DUI",NA,NA
8996,2,0,22,0,0,1,180,1,6,0,1,0,"Fleeing a Law Enforcement Officer",NA,"Fleeing and Aiding Escape",NA,NA
8997,2,0,55,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
8998,1,1,43,0,0,0,190,1,1,1,0,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
8999,2,0,21,0,0,0,246,1,10,1,1,1,"Possession of Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Possession"
9003,2,0,38,1,0,6,28,1,4,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
9004,2,0,23,0,0,0,28,1,2,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
9005,1,1,28,0,0,1,190,0,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
9008,6,0,45,0,0,0,377,1,1,0,0,1,"Tampering with a Witness",NA,"Obstruction of Justice",NA,NA
9010,2,0,39,0,0,1,6,1,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
9012,1,0,79,0,0,1,122,0,1,0,0,1,"Disorderly Conduct",NA,"Other",NA,NA
9013,1,0,48,0,0,1,120,1,1,0,0,1,"Deprive Law Enforcement Officer of Protection",NA,"Other",NA,NA
9017,3,0,20,0,2,2,58,1,8,1,1,1,"Burglary",NA,"Burglary",NA,NA
9018,2,0,31,1,0,5,28,0,8,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
9020,1,0,30,0,1,4,243,0,5,1,1,1,"Theft",NA,"Robbery/Theft",FALSE,NA
9022,2,0,32,0,0,5,129,1,4,1,0,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
9023,1,0,56,0,0,1,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
9027,2,1,28,0,0,0,28,0,8,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
9028,2,0,43,0,0,2,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
9030,3,0,20,0,0,0,58,1,3,0,0,1,"Burglary",NA,"Burglary",NA,NA
9031,2,0,27,0,0,21,268,1,7,1,1,1,"Possession of a Controlled Substance","Controlled Substance","Drug-Related",NA,"Possession"
9032,2,0,41,0,0,0,45,0,6,0,1,0,"Battery",NA,"Battery",FALSE,NA
9033,6,0,24,0,0,1,379,1,3,0,0,1,"Tampering With Physical Evidence",NA,"Obstruction of Justice",NA,NA
9034,2,0,43,0,0,3,239,0,1,1,0,0,"Operating a Vehicle without a Valid Drivers License",NA,"Car Verification Violations",NA,NA
9038,2,1,33,0,0,1,28,1,1,0,0,1,"arrest case no charge",NA,"No Charge",NA,NA
9039,2,0,22,0,0,0,169,1,3,0,0,1,"Battery",NA,"Battery",FALSE,NA
9040,2,0,34,0,0,3,21,1,1,0,0,1,"Assault",NA,"Assault",FALSE,NA
9041,1,0,36,0,0,0,128,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
9042,1,0,69,0,0,0,129,1,5,0,1,0,"Driving with a Revoked License",NA,"Car Verification Violations",NA,NA
9043,1,0,32,0,0,5,28,1,5,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
9044,2,0,22,0,0,1,105,1,7,1,1,1,"Dealing Cannabis/Marijuana","Cannabis/Marijuana","Drug-Related",NA,"Dealing"
9045,1,0,46,0,0,0,190,1,5,0,1,0,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
9046,1,0,34,0,0,1,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
9047,3,1,32,0,0,0,45,0,1,0,0,1,"Battery",NA,"Battery",FALSE,NA
9049,2,0,39,0,0,0,128,0,1,0,0,1,"Driving Under the Influence",NA,"DUI",NA,NA
9054,2,0,25,0,0,6,45,0,7,1,1,1,"Battery",NA,"Battery",FALSE,NA
9055,3,1,21,0,0,0,45,0,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
9056,2,0,63,0,0,9,64,1,6,1,1,1,"Burglary",NA,"Burglary",NA,NA
9058,1,0,24,0,0,8,169,1,4,1,0,0,"Battery",NA,"Battery",FALSE,NA
9060,1,0,29,0,0,2,177,0,5,0,1,0,"Animal Cruelty",NA,"Animal Cruelty",NA,NA
9061,2,0,20,0,3,3,306,1,8,1,1,1,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
9062,1,1,40,0,0,0,45,0,5,0,1,0,"Battery",NA,"Battery",FALSE,NA
9064,2,0,30,0,0,7,28,1,8,1,1,1,"arrest case no charge",NA,"No Charge",NA,NA
9067,1,0,36,0,0,10,23,0,5,1,1,1,"Assault",NA,"Assault",FALSE,NA
9070,1,0,50,0,0,5,28,1,7,0,1,0,"arrest case no charge",NA,"No Charge",NA,NA
9072,2,0,37,0,0,4,94,0,7,1,1,1,"Criminal Damage of less than $1000",NA,"Criminal Damage",NA,NA
9074,2,0,34,0,0,1,306,1,7,0,1,0,"Possession of Cocaine","Cocaine","Drug-Related",NA,"Possession"
9075,3,1,35,0,0,0,190,1,2,0,0,1,"Grand Theft",NA,"Robbery/Theft",FALSE,NA
9076,2,1,31,0,0,1,45,0,2,1,0,0,"Battery",NA,"Battery",FALSE,NA
